School Name,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,CompletionRate150,Admission Rate (%),RetentionRate,SAT Average,x0_Private ForProfit,x0_Private NonProfit,x0_Public
Angelo State University,77.64,91200.0,5674.0,19810.0,42.82,78.16,70.93,1034.0,0.0,0.0,1.0
Arlington Baptist University,27.78,43164.0,158.0,25381.0,20.59,74.85021886906652,57.89,1001.3939344118279,0.0,1.0,0.0
The Art Institute of Houston,20.0,49560.0,497.0,28348.0,30.0,56.162292084996245,52.0,1042.7419941896426,1.0,0.0,0.0
Austin College,99.11,90588.0,1283.0,56377.0,70.87,49.28,82.01,1220.0,0.0,1.0,0.0
Baylor University,72.48,126432.0,14329.0,65222.0,79.34,68.47,90.64,1281.4166751816117,0.0,1.0,0.0
Concordia University Texas,100.0,89844.0,1733.0,47251.0,43.42,92.95,65.24,1086.0,0.0,1.0,0.0
Texas A & M University-Corpus Christi,70.98,100788.0,8374.0,22459.0,37.26,90.13,57.4,1088.0,0.0,0.0,1.0
Dallas Baptist University,100.0,97812.0,2736.0,42855.0,55.69,98.58,75.58,1117.0,0.0,1.0,0.0
Dallas Christian College,42.86,55440.0,192.0,33724.0,21.57,23.630000000000003,35.29,1007.4770215638646,0.0,1.0,0.0
University of Dallas,65.9,98592.0,1445.0,58050.0,69.3,53.78,80.63,1251.0,0.0,1.0,0.0
East Texas Baptist University,100.0,86268.0,1373.0,38749.0,34.71,92.07,60.58,1045.9945294302727,0.0,1.0,0.0
Texas A&M University-Texarkana,54.6,96456.0,1798.0,19447.0,38.04,96.46,64.25,1035.0,0.0,0.0,1.0
Texas A & M University-Commerce,100.0,96348.0,8290.0,22575.0,42.99,60.06,57.64,1052.0,0.0,0.0,1.0
Miami International University of Art & Design-Art Institute Dallas,11.43,72948.0,461.0,31913.0,15.46,91.233560113647,50.0,1058.5319948858855,1.0,0.0,0.0
Hallmark University,30.97,60720.0,869.0,34030.98536941824,55.26,40.510000000000005,71.43,1027.0552693755048,0.0,1.0,0.0
Hardin-Simmons University,57.84,87984.0,1588.0,42530.0,55.46,90.51,64.92999999999999,1069.0,0.0,1.0,0.0
Houston Baptist University,50.0,84756.0,2727.0,43638.0,47.32,71.50999999999999,71.28,1101.0,0.0,1.0,0.0
University of Houston-Clear Lake,98.24,110544.0,6559.0,25567.0,51.98,80.73,76.98,1090.0,0.0,0.0,1.0
University of Houston-Downtown,49.86,101928.0,13549.0,20995.0,29.9,92.82,67.34,1127.1771477032796,0.0,0.0,1.0
University of Houston-Victoria,61.42999999999999,107556.0,3388.0,19441.0,19.03,67.06,65.67,1068.5296424135777,0.0,0.0,1.0
University of Houston,81.27,149328.0,38116.0,23361.0,62.150000000000006,62.79,85.95,1216.0,0.0,0.0,1.0
Howard Payne University,100.0,69072.0,779.0,41336.0,40.0,48.53,50.0,1043.1483294389702,0.0,1.0,0.0
Huston-Tillotson University,50.55,66828.0,1045.0,24148.0,31.12,55.96,54.46,888.0,0.0,1.0,0.0
University of the Incarnate Word,49.64,101748.0,4856.0,45532.0,56.31,96.56,74.95,1046.0,0.0,1.0,0.0
Jarvis Christian University,46.59,73812.0,719.0,25082.0,17.24,61.0250260006651,53.41,1049.561447162927,0.0,1.0,0.0
Lamar University,78.38000000000001,99396.0,8220.0,20362.0,36.71,82.67999999999999,68.78999999999999,1043.0,0.0,0.0,1.0
Texas A & M International University,58.56,104520.0,6552.0,13408.0,45.77,58.93000000000001,74.25,995.0,0.0,0.0,1.0
LeTourneau University,34.23,74208.0,1699.0,44629.0,56.620000000000005,56.11000000000001,81.01,1227.0,0.0,1.0,0.0
Lubbock Christian University,51.43,80592.0,1250.0,37198.0,47.73,96.51,68.46,1097.0,0.0,1.0,0.0
University of Mary Hardin-Baylor,100.0,96408.0,3310.0,42812.0,51.13,90.3,69.39999999999999,1105.0,0.0,1.0,0.0
McMurry University,98.86,79716.0,1049.0,41764.0,35.27,47.39,65.10000000000001,1041.0,0.0,1.0,0.0
Midwestern State University,70.44,96456.0,5056.0,19972.0,44.32,70.96000000000001,65.89,1009.0,0.0,0.0,1.0
Wade College,32.14,49656.0,180.0,22459.0,40.91,62.25737135526065,100.0,1012.9060306702221,1.0,0.0,0.0
University of North Texas,74.15,125112.0,32814.0,23770.0,57.13,83.98,85.24000000000001,1152.0,0.0,0.0,1.0
Our Lady of the Lake University,42.01,86952.0,1261.0,40753.0,38.1,73.97,65.14999999999999,971.0,0.0,1.0,0.0
The University of Texas Rio Grande Valley,83.37,95604.0,26754.0,14250.0,47.260000000000005,82.39,80.75,1034.0,0.0,0.0,1.0
Paul Quinn College,32.5,56460.0,468.0,19189.0,20.69,61.870000000000005,56.16,920.0,0.0,1.0,0.0
Prairie View A & M University,86.44,97296.0,8372.0,25164.0,37.31,76.37,74.1,963.0,0.0,0.0,1.0
Rice University,83.87,196536.0,4052.0,67102.0,94.19,10.89,96.66,1533.0,0.0,1.0,0.0
Saint Edward's University,49.26,110040.0,3009.0,61707.0,67.12,91.31,72.37,1187.8109356971117,0.0,1.0,0.0
University of St Thomas,89.94,94920.0,2330.0,42652.0,65.92,96.09,83.33,1130.1415042094773,0.0,1.0,0.0
Sam Houston State University,80.15,95016.0,18811.0,22885.0,57.78,92.5,78.9,1051.0,0.0,0.0,1.0
Schreiner University,61.260000000000005,70524.0,1074.0,41896.0,51.28,96.15,64.4,1043.0,0.0,1.0,0.0
St. Mary's University,66.36999999999999,115932.0,2125.0,42354.0,59.06,85.42999999999999,74.26,1127.0,0.0,1.0,0.0
Southern Methodist University,68.44,160440.0,6793.0,76346.0,81.03,52.67,90.33,1388.0,0.0,1.0,0.0
Southwestern Assemblies of God University,49.24,75564.0,1591.0,34268.0,48.85,88.75999999999999,71.52,1012.0,0.0,1.0,0.0
Southwestern University,77.62,101652.0,1505.0,57825.0,73.22999999999999,49.370000000000005,85.78,1223.0,0.0,1.0,0.0
Stephen F Austin State University,70.82000000000001,94404.0,10007.0,22178.0,53.65,76.11,76.95,1073.0,0.0,0.0,1.0
Texas State University,78.05,101760.0,33193.0,23453.0,55.06,84.54,76.81,1104.0,0.0,0.0,1.0
Southwestern Adventist University,41.23,76104.0,719.0,31865.0,42.68,62.3,78.5,1025.0,0.0,1.0,0.0
Sul Ross State University,64.71000000000001,79464.0,1784.0,20332.0,30.49,80.83,51.66,960.0,0.0,0.0,1.0
Tarleton State University,63.52,91068.0,11893.0,22730.0,45.75,57.75,69.01,1044.0,0.0,0.0,1.0
The University of Texas Health Science Center at San Antonio,72.8,113436.0,804.0,65440.045887133645,60.32136107609121,35.70686349613761,59.74423087668291,1290.2736787039744,0.0,0.0,1.0
The University of Texas Medical Branch at Galveston,98.5,107232.0,708.0,48855.4911923087,48.55777376647016,77.19313761936003,66.59255783160678,1155.7382195081375,0.0,0.0,1.0
Texas A & M University-Kingsville,80.23,116028.0,5114.0,22645.0,44.71,87.92,72.14,1012.0,0.0,0.0,1.0
Texas A & M University-College Station,87.21,146772.0,54942.0,29920.0,82.53,63.27,94.39,1300.0,0.0,0.0,1.0
The University of Texas at Arlington,63.45,123792.0,34726.0,23902.0,52.44,87.75,75.61,1160.0,0.0,0.0,1.0
The University of Texas at Austin,84.17999999999999,164940.0,39624.0,27397.0,87.56,31.95,96.65,1349.0,0.0,0.0,1.0
The University of Texas at Dallas,77.14999999999999,153804.0,21186.0,27120.0,69.15,79.36,90.14,1345.0,0.0,0.0,1.0
The University of Texas at El Paso,69.56,110820.0,21070.0,18291.0,44.43,99.97,77.21000000000001,1132.2865844221792,0.0,0.0,1.0
The University of Texas at Tyler,73.59,101628.0,6840.0,20730.0,43.36,91.63,64.48,1135.0,0.0,0.0,1.0
Texas Christian University,99.86,146508.0,9689.0,68072.0,82.03,48.03,91.68,1269.0,0.0,1.0,0.0
Texas College,86.83999999999999,55320.0,764.0,21620.0,14.12,71.43781468039238,41.49,985.6079136218358,0.0,1.0,0.0
Texas Lutheran University,58.67,88620.0,1430.0,42208.0,55.34,59.3,69.21000000000001,1098.0,0.0,1.0,0.0
The University of Texas Permian Basin,53.21,100152.0,3646.0,17323.0,40.59,87.9,64.79,1015.0,0.0,0.0,1.0
The University of Texas at San Antonio,76.36,116652.0,29169.0,18923.0,46.31,83.54,77.53999999999999,1116.0,0.0,0.0,1.0
Texas Southern University,68.94,94884.0,5298.0,23173.0,18.76,66.36999999999999,50.66,975.0,0.0,0.0,1.0
Texas Tech University,86.25,113580.0,32412.0,23191.0,63.42,70.03,87.48,1174.0,0.0,0.0,1.0
Texas Wesleyan University,34.14,97164.0,1403.0,47135.0,33.660000000000004,46.79,63.72,1081.0,0.0,1.0,0.0
Texas Woman's University,98.05,105168.0,9297.0,19418.0,48.14,93.68,77.37,1067.0,0.0,0.0,1.0
Trinity University,79.11,133512.0,2491.0,60664.0,79.17,33.62,88.82,1355.0,0.0,1.0,0.0
The University of Texas Health Science Center at Houston,59.21999999999999,127356.0,687.0,33164.50068796138,36.18508310062265,59.46786910783915,59.36966807228099,1226.0001563017195,0.0,0.0,1.0
Texas Tech University Health Sciences Center,96.25,107460.0,1393.0,39525.05889278031,65.85963918068697,81.0611006664476,67.17221774704599,1144.6433832038606,0.0,0.0,1.0
Wayland Baptist University,100.0,63672.0,2803.0,35240.0,24.56,81.44,37.61,1014.0,0.0,1.0,0.0
West Texas A & M University,79.86,95580.0,7326.0,20456.0,44.29,58.25,81.99,1046.0,0.0,0.0,1.0
Wiley College,64.29,57984.0,615.0,23938.0,31.0,72.53179672869483,70.27,933.6507413517382,0.0,1.0,0.0
Brigham Young University,71.76,140736.0,33376.0,18936.0,75.44999999999999,69.25,91.64,1335.0,0.0,1.0,0.0
Brigham Young University-Hawaii,100.0,121512.0,3107.0,19641.0,66.83,75.02,64.03999999999999,1166.0,0.0,1.0,0.0
Dixie State University,38.74,84768.0,8812.0,17802.0,34.56,85.55763123642137,59.47,1113.571424693393,0.0,0.0,1.0
Eagle Gate College-Murray,32.0,72624.0,241.0,22097.0,41.94,62.561233711707985,73.68,1045.486620565386,1.0,0.0,0.0
Southern Utah University,75.67,86712.0,8356.0,19854.0,45.52,75.56,72.33000000000001,1183.0,0.0,0.0,1.0
Utah State University,96.92,112752.0,21087.0,19886.0,49.830000000000005,91.04,73.32,1217.0,0.0,0.0,1.0
Utah Valley University,43.6,100068.0,28120.0,13597.0,31.9,83.72585459592402,67.13,1087.5948827882273,0.0,0.0,1.0
University of Utah,97.39,129840.0,23645.0,20303.0,67.10000000000001,79.4,88.66000000000001,1236.0,0.0,0.0,1.0
Westminster College,100.0,97020.0,1415.0,49060.0,69.08,87.45,71.28,1205.0,0.0,1.0,0.0
Bennington College,48.8,119052.0,632.0,75972.0,71.2,59.99,80.35,1363.7131492724586,0.0,1.0,0.0
Castleton University,100.0,83304.0,1651.0,24841.0,56.720000000000006,88.31,61.34,1036.0,0.0,0.0,1.0
Champlain College,100.0,104436.0,3389.0,60478.0,66.03,85.15,78.5,1183.526851003883,0.0,1.0,0.0
Goddard College,100.0,39432.0,155.0,33048.0,37.5,83.87,83.33,995.4214277585202,0.0,1.0,0.0
Northern Vermont University,100.0,84564.0,1555.0,25051.0,44.080000000000005,75.77000000000001,53.790000000000006,1078.944799857809,0.0,0.0,1.0
Middlebury College,89.67,144600.0,2571.0,74248.0,93.62,22.040000000000003,88.75999999999999,1444.0,0.0,1.0,0.0
Norwich University,45.21,90900.0,3182.0,59627.0,56.67,74.17,81.58,1181.1540960202346,0.0,1.0,0.0
Saint Michael's College,100.0,97644.0,1501.0,61892.0,74.52,87.81,86.22,1248.9406688270033,0.0,1.0,0.0
Sterling College,91.67,51312.0,124.0,51268.0,15.79,95.65,70.83,1040.804708385146,0.0,1.0,0.0
University of Vermont,79.96,126696.0,10585.0,34707.0,75.91,71.32,85.41,1276.0,0.0,0.0,1.0
Averett University,100.0,72264.0,881.0,47321.0,50.23,69.38,58.95,984.0,0.0,1.0,0.0
Bluefield University,100.0,67440.0,666.0,39307.0,35.95,76.02,62.96000000000001,1057.5272299771657,0.0,1.0,0.0
Bridgewater College,81.08,79080.0,1552.0,51725.0,63.04,76.14,71.25,1082.0,0.0,1.0,0.0
William & Mary,81.26,140028.0,6217.0,39595.0,91.25,42.16,92.91,1411.0,0.0,0.0,1.0
Regent University,72.68,99468.0,4231.0,30136.0,60.89,50.44,77.12,1110.0,0.0,1.0,0.0
Christopher Newport University,62.02,109224.0,4745.0,31733.0,79.85,76.42,87.16000000000001,1094.963576004502,0.0,0.0,1.0
Emory & Henry College,100.0,85320.0,943.0,50310.0,54.04,75.41,75.56,1066.0,0.0,1.0,0.0
Eastern Mennonite University,95.15,70908.0,891.0,51275.0,60.42,71.82,79.21000000000001,1129.0,0.0,1.0,0.0
Ferrum College,100.0,67824.0,962.0,50084.0,31.790000000000003,75.83,55.77,979.0,0.0,1.0,0.0
George Mason University,52.51,138948.0,26514.0,25717.0,71.59,89.2,86.07000000000001,1208.0,0.0,0.0,1.0
Hampden-Sydney College,90.99,98652.0,881.0,63310.0,71.03,47.010000000000005,78.51,1142.0,0.0,1.0,0.0
Hampton University,100.0,102336.0,3058.0,44252.0,57.38,36.0,71.53,1116.7160648392844,0.0,1.0,0.0
Hollins University,60.9,86556.0,686.0,55893.0,61.59,80.78999999999999,82.16,1175.0,0.0,1.0,0.0
James Madison University,84.88,110952.0,19550.0,27996.0,82.28,80.49,89.2,1207.0,0.0,0.0,1.0
Liberty University,34.4,70092.0,47432.0,40567.0,54.09,50.13,80.78999999999999,1172.0,0.0,1.0,0.0
Longwood University,100.0,87996.0,3525.0,28821.0,67.25999999999999,87.33999999999999,78.52,1052.0,0.0,0.0,1.0
University of Lynchburg,64.82,95712.0,1801.0,54119.0,57.23,97.27,78.2,1124.3413105110733,0.0,1.0,0.0
Mary Baldwin University,23.06,82368.0,1395.0,43427.0,42.41,87.1,62.72,1042.0,0.0,1.0,0.0
University of Mary Washington,73.02,96468.0,3981.0,28327.0,65.24,75.49,79.41,1195.0,0.0,0.0,1.0
Marymount University,45.79,101064.0,2011.0,47495.0,53.71,85.26,71.1,1089.0,0.0,1.0,0.0
Sentara College of Health Sciences,51.56,91380.0,275.0,22103.107771303763,25.126415487136697,67.67811878556405,52.48970839399698,1157.824559529835,0.0,1.0,0.0
Norfolk State University,100.0,100716.0,4977.0,26439.0,39.39,91.07,67.58999999999999,935.0,0.0,0.0,1.0
Old Dominion University,94.25,106260.0,19391.0,25722.0,52.73,95.41,76.38000000000001,1071.0,0.0,0.0,1.0
Radford University,68.28,99540.0,7267.0,24234.0,56.02,78.68,74.88,1082.8353894185082,0.0,0.0,1.0
Randolph-Macon College,65.57,101940.0,1551.0,56509.0,65.57,71.31,87.47,1141.0,0.0,1.0,0.0
Randolph College,100.0,98484.0,496.0,58880.0,56.02,89.66,71.33,1060.0,0.0,1.0,0.0
Bon Secours Memorial College of Nursing,83.33,94668.0,456.0,37311.069780809725,34.45091973977687,62.26646562636609,60.6876234903113,1142.8202985947546,0.0,1.0,0.0
University of Richmond,68.65,144144.0,3304.0,69606.0,87.96000000000001,30.9,92.91,1394.0,0.0,1.0,0.0
Roanoke College,85.79,90780.0,1899.0,61545.0,69.75,78.13,78.55,1155.0,0.0,1.0,0.0
Shenandoah University,59.440000000000005,97596.0,2152.0,47850.0,60.67,74.38,81.91000000000001,1123.0,0.0,1.0,0.0
Southern Virginia University,82.47,71352.0,1056.0,29875.0,44.86,99.03,69.13,1205.0,0.0,1.0,0.0
Strayer University-Virginia,11.69,87144.0,3801.0,28284.0,12.5,77.48154621897494,42.86,1068.0059916076339,1.0,0.0,0.0
Sweet Briar College,80.43,85320.0,356.0,38835.0,31.82,75.94999999999999,78.64,1100.0,0.0,1.0,0.0
University of Virginia's College at Wise,100.0,94080.0,1143.0,22795.0,51.8,82.57,70.82000000000001,1073.0,0.0,0.0,1.0
Virginia Polytechnic Institute and State University,98.33,139848.0,29893.0,27283.0,86.08,65.77,92.91,1280.0,0.0,0.0,1.0
Virginia Commonwealth University,68.06,120000.0,21334.0,31983.0,66.10000000000001,90.6,83.11,1163.0,0.0,0.0,1.0
University of Virginia-Main Campus,94.89,179424.0,17076.0,34094.0,94.01,22.58,96.71,1426.0,0.0,0.0,1.0
Virginia Military Institute,100.0,84648.0,1698.0,32420.0,85.39999999999999,59.88,80.31,1180.0,0.0,0.0,1.0
Virginia State University,65.36,91572.0,3653.0,23673.0,46.2,96.26,62.44,916.0,0.0,0.0,1.0
Virginia Union University,39.63,66324.0,1140.0,32082.0,35.63,75.35,61.11,851.0,0.0,1.0,0.0
Virginia Wesleyan University,69.8,104580.0,1261.0,50408.0,49.75,73.99,64.22,1095.0,0.0,1.0,0.0
Washington and Lee University,77.25,158160.0,1820.0,73900.0,93.42,24.51,96.54,1451.0,0.0,1.0,0.0
Central Washington University,61.78,92520.0,10264.0,24008.0,58.35,85.99,70.41,1045.0,0.0,0.0,1.0
City University of Seattle,9.92,81600.0,855.0,44986.607744413195,58.27634344162203,73.97532966987859,75.24627386713834,1114.3933771474633,0.0,1.0,0.0
Cornish College of the Arts,37.61,78696.0,481.0,50370.0,51.88,78.88,59.09,1132.702930045104,0.0,1.0,0.0
Eastern Washington University,76.99000000000001,105372.0,8845.0,20480.0,53.15,78.94,70.91,993.0,0.0,0.0,1.0
The Evergreen State College,77.17,88452.0,2053.0,24371.0,44.87,98.38,60.63,1076.0,0.0,0.0,1.0
Gonzaga University,60.79,119940.0,4836.0,61761.0,87.97,72.89,92.22,1272.0,0.0,1.0,0.0
Heritage University,20.96,90480.0,794.0,25478.0,41.32,73.17606148235909,84.44,1137.2605511494107,0.0,1.0,0.0
Bastyr University,34.25,81012.0,94.0,25698.413237572786,47.33512070559747,68.85021104196538,53.67974404408774,1108.9407267958848,0.0,1.0,0.0
Northwest University,26.46,85224.0,821.0,45095.0,57.74,92.77,83.16,1110.0,0.0,1.0,0.0
Pacific Lutheran University,69.54,96588.0,2509.0,56830.0,71.25,86.3,79.86999999999999,1187.2524027203394,0.0,1.0,0.0
University of Puget Sound,83.09,125520.0,1896.0,68072.0,77.07000000000001,86.85000000000001,76.25999999999999,1224.8825244103264,0.0,1.0,0.0
Saint Martin's University,52.24,78192.0,1377.0,52603.0,61.44,94.19,76.12,1043.0,0.0,1.0,0.0
Seattle Pacific University,50.0,102432.0,2694.0,60834.0,65.49000000000001,90.62,76.66,1109.0,0.0,1.0,0.0
Seattle University,78.25,116796.0,4230.0,63439.0,72.65,83.23,82.0,1249.0,0.0,1.0,0.0
Walla Walla University,100.0,60072.0,1454.0,39354.0,58.52,55.23052723264867,77.53999999999999,1059.4955770266874,0.0,1.0,0.0
Washington State University,78.10000000000001,123384.0,25084.0,26068.0,58.55,79.95,80.56,1123.0,0.0,0.0,1.0
University of Washington-Seattle Campus,81.08999999999999,161292.0,31145.0,26825.0,82.0,55.86,93.09,1341.0,0.0,0.0,1.0
Western Washington University,69.25,123324.0,14121.0,24465.0,67.54,93.51,79.08,1184.0,0.0,0.0,1.0
Whitman College,90.15,117120.0,1339.0,69532.0,85.75,54.13,72.0,1360.0,0.0,1.0,0.0
Whitworth University,95.83,88044.0,2359.0,60359.0,77.03999999999999,91.01,80.88,1171.0,0.0,1.0,0.0
Alderson Broaddus University,67.95,70968.0,756.0,42676.0,31.790000000000003,52.76,47.6,972.0,0.0,1.0,0.0
Appalachian Bible College,56.41,34656.0,163.0,26291.0,44.12,48.74,82.14,1023.0,0.0,1.0,0.0
Bethany College,68.17999999999999,71604.0,564.0,45570.0,43.5,91.84,74.6,989.0,0.0,1.0,0.0
Bluefield State College,63.21,76560.0,1231.0,18685.0,31.78,90.03,59.760000000000005,992.0,0.0,0.0,1.0
University of Charleston,50.86000000000001,80448.0,2075.0,43829.0,46.39,61.48,66.94,1079.0,0.0,1.0,0.0
Concord University,65.63,78348.0,1452.0,16824.0,37.65,91.4,63.93,972.0,0.0,0.0,1.0
Davis & Elkins College,55.56,68304.0,702.0,42233.0,47.85,69.05,69.31,1043.9469631670092,0.0,1.0,0.0
Fairmont State University,93.1,77628.0,3298.0,17639.0,35.24,94.34,69.27,1020.0,0.0,0.0,1.0
Glenville State University,59.6,69504.0,1227.0,22507.0,32.26,57.51350788471914,68.31,1005.3180872124874,0.0,0.0,1.0
Marshall University,76.91,95112.0,7595.0,19586.0,50.33,89.25,77.23,1080.0,0.0,0.0,1.0
Shepherd University,62.760000000000005,86160.0,2479.0,17759.0,45.58,97.7,73.1,995.5976252202471,0.0,0.0,1.0
West Virginia State University,67.78,75288.0,1716.0,19144.0,30.1,88.5,60.22,1008.0,0.0,0.0,1.0
West Liberty University,57.53,82416.0,1868.0,22361.0,52.99,68.44,73.49,1039.0,0.0,0.0,1.0
West Virginia University Institute of Technology,71.77,91788.0,1168.0,17464.0,27.69,55.120000000000005,59.75,1034.0,0.0,0.0,1.0
West Virginia Wesleyan College,58.41,71592.0,977.0,46187.0,55.17999999999999,65.72,71.78,1020.0,0.0,1.0,0.0
West Virginia University,79.23,129672.0,19669.0,22680.0,61.83,83.89,82.04,1152.0,0.0,0.0,1.0
Wheeling University,29.21,85272.0,582.0,41651.0,41.67,76.82,100.0,1009.0,0.0,1.0,0.0
Alverno College,36.95,70884.0,1015.0,40724.0,43.16,78.23,71.17999999999999,1045.4036095034742,0.0,1.0,0.0
Bellin College,69.77,91740.0,383.0,30000.0,65.22,95.71,82.14,1140.0,0.0,1.0,0.0
Beloit College,82.41000000000001,84420.0,924.0,63398.0,77.59,58.34,90.35,1169.4501541752402,0.0,1.0,0.0
Cardinal Stritch University,28.03,78984.0,782.0,44172.0,53.48,76.9,70.28999999999999,1046.0,0.0,1.0,0.0
Carroll University,36.23,94068.0,2878.0,45227.0,70.15,71.77,82.47,1165.0,0.0,1.0,0.0
Carthage College,53.33,100236.0,2620.0,59175.0,62.36000000000001,76.63,79.47,1148.0,0.0,1.0,0.0
Concordia University-Wisconsin,100.0,80844.0,2744.0,45936.0,60.940000000000005,70.53,81.15,1150.0,0.0,1.0,0.0
Edgewood College,51.32,76344.0,1339.0,44826.0,65.05,91.2,78.39,1062.703495565118,0.0,1.0,0.0
Lakeland University,19.72,81396.0,1594.0,43694.0,46.01,92.47,61.46,1079.6351662938885,0.0,1.0,0.0
Lawrence University,85.52,97704.0,1419.0,62166.0,78.63,68.92,86.58,1323.0,0.0,1.0,0.0
Maranatha Baptist University,54.64,55608.0,589.0,27793.0,55.56,80.5,82.69,1192.0,0.0,1.0,0.0
Marian University,90.48,69444.0,1284.0,38372.0,48.39,67.67,71.21,1028.0,0.0,1.0,0.0
Marquette University,60.46,119604.0,7828.0,59725.0,83.56,82.49,88.25,1285.0,0.0,1.0,0.0
Milwaukee Institute of Art & Design,40.14,68016.0,924.0,49204.0,51.39,61.95,70.07,1037.0202018426537,0.0,1.0,0.0
Milwaukee School of Engineering,63.74999999999999,112728.0,2492.0,53885.0,69.53,60.09,80.21000000000001,1294.0,0.0,1.0,0.0
Mount Mary University,36.0,78576.0,621.0,44284.0,51.3,53.010000000000005,72.0,984.0,0.0,1.0,0.0
Northland College,74.29,100032.0,553.0,50029.0,56.00000000000001,64.3,66.46,1138.0,0.0,1.0,0.0
Ripon College,95.45,89628.0,796.0,56059.0,67.30000000000001,74.06,75.57000000000001,1095.0,0.0,1.0,0.0
Saint Norbert College,86.79,100992.0,1859.0,51383.0,72.57000000000001,84.25,82.09,1211.0,0.0,1.0,0.0
Viterbo University,40.96,80892.0,1723.0,40825.0,64.13,79.25,77.39,1131.0,0.0,1.0,0.0
University of Wisconsin-Whitewater,81.33,97056.0,9900.0,18252.0,61.98,79.92,78.55,1105.0,0.0,0.0,1.0
University of Wisconsin-Eau Claire,78.19,95892.0,10093.0,20174.0,64.60000000000001,84.36,82.35,1170.0,0.0,0.0,1.0
University of Wisconsin-Green Bay,69.92,82908.0,6657.0,17509.0,56.61000000000001,89.82,74.36,1085.0,0.0,0.0,1.0
University of Wisconsin-La Crosse,85.5,90804.0,9375.0,17514.0,70.93,75.14999999999999,85.96000000000001,1185.0,0.0,0.0,1.0
Wisconsin Lutheran College,88.16000000000001,80640.0,983.0,43118.0,64.09,95.62,77.0,1172.0,0.0,1.0,0.0
University of Wisconsin-Oshkosh,68.32000000000001,91776.0,9147.0,18125.0,55.510000000000005,78.58000000000001,71.69,1105.0,0.0,0.0,1.0
University of Wisconsin-Parkside,68.4,83760.0,3612.0,16320.0,38.65,66.31,72.07000000000001,1050.0,0.0,0.0,1.0
Herzing University-Madison,11.0,74388.0,1642.0,29140.0,41.55,91.91,75.0,1062.7465198041475,0.0,1.0,0.0
University of Wisconsin-Stout,72.72999999999999,90096.0,6788.0,19704.0,60.01,90.1,73.21,1135.0,0.0,0.0,1.0
University of Wisconsin-Superior,78.29,79788.0,2040.0,18731.0,43.25,86.13,64.62,1085.0,0.0,0.0,1.0
University of Wisconsin-Madison,84.7,160356.0,31651.0,26393.0,88.35,57.25,95.2,1364.0,0.0,0.0,1.0
University of Wisconsin-Milwaukee,63.55,107676.0,18910.0,21984.0,45.64,78.69,75.17,1105.0,0.0,0.0,1.0
University of Wisconsin-Platteville,81.87,86784.0,6757.0,18670.0,56.18,81.47999999999999,77.45,1150.0,0.0,0.0,1.0
University of Wisconsin-River Falls,67.06,94656.0,5238.0,17971.0,58.32000000000001,76.85,77.25,1120.0,0.0,0.0,1.0
University of Wisconsin-Stevens Point,80.14,84936.0,7258.0,18217.0,58.86,86.53999999999999,79.32000000000001,1105.0,0.0,0.0,1.0
University of Wyoming,98.52,118200.0,9140.0,20258.0,59.16,94.23,79.53,1185.0,0.0,0.0,1.0
University of Guam,57.69,97812.0,3096.0,13661.0,37.57,62.52501707523579,75.0,1002.7694428082932,0.0,0.0,1.0
American University of Puerto Rico,53.03,35808.0,278.0,17887.0,18.84,81.37230849487126,75.0,982.7702959503835,0.0,1.0,0.0
American University of Puerto Rico,23.21,35856.0,343.0,17792.0,20.22,80.94334299176576,69.08999999999999,982.8270220814784,0.0,1.0,0.0
Universidad Adventista de las Antillas,47.83,32148.0,944.0,14166.0,47.370000000000005,100.0,78.43,982.9006319236166,0.0,1.0,0.0
Atlantic University College,78.45,38964.0,1489.0,9708.0,37.08,83.0339922901947,79.71000000000001,973.7722588462356,0.0,1.0,0.0
Universidad Central de Bayamon,100.0,33360.0,914.0,12314.0,23.86,87.97,74.32,983.3698215085236,0.0,1.0,0.0
Columbia Central University-Caguas,35.480000000000004,30756.0,682.0,10986.0,48.84,92.55936048983682,35.709999999999994,983.1939447337921,1.0,0.0,0.0
Albizu University-San Juan,20.52,47904.0,652.0,19215.0,37.1958344645471,80.0,84.55,993.8933985247464,0.0,1.0,0.0
Caribbean University-Bayamon,21.65,27408.0,636.0,9136.0,25.09,93.88263898932016,73.97,983.1288432369174,0.0,1.0,0.0
Caribbean University-Carolina,29.989965546905008,26004.0,188.0,9432.0,33.33,92.52031976942293,57.14,983.0319039924184,0.0,1.0,0.0
Pontifical Catholic University of Puerto Rico-Arecibo,57.97,49572.0,404.0,14892.0,44.05,97.99,76.6,993.4194569355437,0.0,1.0,0.0
Pontifical Catholic University of Puerto Rico-Ponce,73.6,52332.0,4823.0,15895.0,45.45,91.2,77.56,970.4850764506136,0.0,1.0,0.0
CEM College-San Juan,2.33,24000.0,277.0,14223.0,52.8,92.05764682721627,25.0,982.5128446099675,1.0,0.0,0.0
Colegio Universitario de San Juan,100.0,41868.0,840.0,5663.0,24.55,87.5,57.58,977.2311844971925,0.0,0.0,1.0
Universidad Ana G. Mendez-Cupey Campus,100.0,39924.0,7003.0,13286.0,34.17,82.68130186148205,72.89999999999999,998.0723928234211,0.0,1.0,0.0
